DO63af4d-221025-UK012824,UK012824-221025-8b7629a6,아리,비숑 프리제,남자,1.8,00:00.0,,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2497941645/eb317473.jpeg,26.9,22,16,11,USER,USER,USER,USER,19:24.9,1,0
DOdff1d7-221019-UK425eac,UK425eac-221019-d7d40336,아랑,포메라니안,모르겠어요,0.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2490112153/059ae25e.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2490112153/059ae25e.jpeg,19.64,15.37,12.48,8.3,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,19:03.7,1,0
DO8931b0-221020-UK427704,UK427704-221020-6df3ff56,땅콩,포메라니안,모르겠어요,0.75,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2492073231/1f41801c.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2492073231/1f41801c.jpeg,25,21,7,8,USER,USER,USER,USER,54:03.2,1,0
DObf0884-221007-UK459e40,UK459e40-220922-ec926203,감자,포메라니안,모르겠어요,3.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2439801783/8148041e.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2439801783/8148041e.jpeg,36,24,23,13,USER,USER,USER,USER,27:24.2,0,0
DOd432a2-221021-UK4920b7,UK4920b7-221021-f2d36460,망고,시츄,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493416829/6342e977.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493416829/6342e977.jpeg,35.17,29.96,23.01,14.4,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,57:25.3,1,0
DOf75cb6-221007-UK4a2357,UK4a2357-221007-5f259d1c,땅콩,치와와,모르겠어요,2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474873214/c85b966b.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474873214/c85b966b.jpeg,29.09,21.31,19.75,13.38,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,49:48.0,1,0
DO5077ac-221014-UK4cabf7,UK4cabf7-221014-b55a9a64,라떼,푸들 미디엄미니어처,모르겠어요,6.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485094426/979586fe.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485094426/979586fe.jpeg,44.7,38.21,27.54,22.8,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,05:51.6,1,0
DO384965-221011-UK4e1b3b,UK4e1b3b-221011-42017127,룽지,포메라니안,모르겠어요,2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2481113047/7f1250f3.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2481113047/7f1250f3.jpeg,30.57,27.61,14.9,11.46,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,50:09.7,1,0
DO24d9d9-221029-UK50235e,UK50235e-221029-ed0b9a36,산이,푸들 미디엄미니어처,모르겠어요,9.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2502838293/186b2a3b.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2502838293/186b2a3b.jpeg,50,50,31.5,20,USER,USER,USER,USER,44:10.4,1,0
DO090a7e-221013-UK5039d1,UK5039d1-221013-6373b5e2,쿠앤크,믹스 중형견,모르겠어요,10.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2482833026/312e10de.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2482833026/312e10de.jpeg,54.18,45.48,34.27,23.35,USER,USER,USER,USER,05:16.6,1,0
DO28d96b-221008-UK521129,UK521129-221008-778edcf8,키키,치와와,모르겠어요,3.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2476806508/be37f4cb.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2476806508/be37f4cb.jpeg,36.72,26.1,23.79,15.74,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,24:45.8,1,0
DOa612d4-221022-UK54b32e,UK54b32e-221002-0ce5b4b7,양갱,보스턴 테리어,모르겠어요,8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2468511685/a95b7c3b.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2468511685/a95b7c3b.jpeg,50,49,29,20,USER,USER,USER,USER,26:40.8,0,0
DO29865e-221022-UK54b32e,UK54b32e-221002-0ce5b4b7,양갱,보스턴 테리어,모르겠어요,8.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2468511685/f613e17d.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2468511685/f613e17d.jpeg,50,50,28,25,USER,USER,USER,USER,51:35.3,0,0
DOade9aa-221024-UK5566ad,UK5566ad-221024-ee15ec83,곰이,진돗개,모르겠어요,25,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2496052072/c8757007.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2496052072/c8757007.jpeg,65,57,43.5,35,USER,USER,USER,USER,35:19.2,1,0
DOba08a3-221025-UK563b7f,UK563b7f-221025-f796d48e,부비,골든 리트리버,모르겠어요,40,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498016129/3aa3e3a2.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498016129/3aa3e3a2.jpeg,79.77,63.43,50.81,36.9,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,16:40.4,1,0
DO71f4a6-221007-UK57aa53,UK57aa53-221007-aa48d963,포비,비숑 프리제,남자,8.7,00:00.0,,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475685585/5592329f.jpeg,49,40,33,21,USER,USER,USER,USER,42:51.0,1,0
DOd5d20e-221007-UK57aa53,UK57aa53-221007-aa48d963,포비,비숑 프리제,모르겠어요,8.7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475685585/629c4304.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475685585/629c4304.jpeg,48,40,32,23,USER,USER,USER,USER,45:15.4,0,0
DOb0378d-221011-UK57da31,UK57da31-221011-859b2968,태양이,믹스 중형견,모르겠어요,12,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2480598931/6c29a583.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2480598931/6c29a583.jpeg,54,66,38,18,USER,USER,USER,USER,05:32.2,1,0
DOf99e45-221020-UK588846,UK588846-221020-d58c7910,짱구,푸들 미디엄미니어처,모르겠어요,6.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2492041171/c134ca23.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2492041171/c134ca23.jpeg,45.15,38.92,27.52,22.64,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,27:56.7,1,0
DOc2b3f3-221017-UK58b04f,UK58b04f-221017-76da0ac5,탄,퍼그,모르겠어요,13,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486939117/213dbd61.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2486939117/213dbd61.jpeg,60,42,37,19,USER,USER,USER,USER,47:10.8,1,0
DO34c16f-221017-UK5a6a6b,UK5a6a6b-221017-6461d5b4,망치,믹스 소형견,모르겠어요,4.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487274730/cee7e7c9.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487274730/cee7e7c9.jpeg,40.14,33.47,25.21,18.21,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,44:38.8,1,0
DOd9fb77-221029-UK5bd604,UK5bd604-221029-d31739f6,해리,시츄,모르겠어요,5.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2503355760/fdf6f519.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2503355760/fdf6f519.jpeg,39,32,27,16,USER,USER,USER,USER,26:36.9,1,0
DO234e92-221007-UK5d4e7d,UK5d4e7d-221007-a53bf54a,블랙키,푸들토이,남자,3,00:00.0,,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474840947/47fbe1a0.jpeg,33.67,29.22,20.36,17.04,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,25:45.2,1,0
DO03d3e3-221020-UK5d5e21,UK5d5e21-221020-71f45366,우유,재패니즈 스피츠,모르겠어요,7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2491024047/3ffd55da.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2491024047/3ffd55da.jpeg,43,40,29,20,USER,USER,USER,USER,15:28.0,1,0
DOc3e6cb-221018-UK5fffc3,UK5fffc3-221018-d80a5273,박포뇨,포메라니안,여자,2.7,00:00.0,,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488326919/02f4e421.jpeg,35.51,31.31,17.13,13.1,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,17:47.3,1,0
DO57365c-221010-UK62e616,UK62e616-221010-b815fd8f,만월,시베리안 허스키,모르겠어요,1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479316354/2c156f68.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479316354/2c156f68.jpeg,21.58,16.48,14.2,10.01,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,05:01.5,1,0
DO030749-221025-UK6333d7,UK6333d7-221025-b3c5c90a,몽이,믹스 중형견,모르겠어요,14,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498419477/c182f8f5.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498419477/c182f8f5.jpeg,58,48,35.5,23,USER,USER,USER,USER,18:57.0,1,0
DOb71e0e-221007-UK645c6d,UK645c6d-220922-75d13ed4,러뷰,푸들토이,모르겠어요,3.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2439863420/151eeb0c.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2439863420/151eeb0c.jpeg,38,35,24.6,20,USER,USER,USER,USER,51:40.8,0,0
DOaa6542-221010-UK65fc8a,UK65fc8a-221010-387a1b98,망고,푸들토이,모르겠어요,4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479264835/db4ed35d.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479264835/db4ed35d.jpeg,38.01,32.57,23.68,18.57,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,25:53.2,1,0
DO8d6dc1-221018-UK66c30d,UK66c30d-221018-82ac8245,봉순,포메라니안,모르겠어요,2.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488571665/604ded51.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488571665/604ded51.jpeg,32.1,28.72,16.22,12.23,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,17:38.7,1,0
DOcdb59d-221017-UK6725f5,UK6725f5-221017-62615962,하이,비숑 프리제,모르겠어요,3.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487931172/2a453f11.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487931172/2a453f11.jpeg,25.3,29.5,20,18,USER,USER,USER,USER,02:39.7,1,0
DO509bd2-221017-UK67d292,UK67d292-221017-effbcea1,탄이,포메라니안,모르겠어요,4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488098918/6f799481.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2488098918/6f799481.jpeg,41,30,25,17.5,USER,USER,USER,USER,10:43.6,1,0
DO703025-221007-UK6a206d,UK6a206d-221007-9ad7ee4b,후추,푸들토이,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475502823/cf986284.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2475502823/cf986284.jpeg,31,38,20,18,USER,USER,USER,USER,06:10.0,1,0
DO7977bb-221026-UK6ac11c,UK6ac11c-221026-023f5cfa,도지,서섹스 스파니엘,모르겠어요,16,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2499095096/9d6f9842.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2499095096/9d6f9842.jpeg,30,30,30,24,USER,USER,USER,USER,15:13.7,1,0
DO9a0c40-221024-UK6bb755,UK6bb755-221024-3712219e,도꿍,푸들토이,모르겠어요,6,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2496846033/388f8e7b.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2496846033/388f8e7b.jpeg,42,37,26,22,USER,USER,USER,USER,43:51.9,1,0
DOee043d-221031-UK6d6d03,UK6d6d03-221031-02efee68,라떼,말티즈,모르겠어요,3.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2505409683/2f0dea35.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2505409683/2f0dea35.jpeg,34.82,29.91,22.58,14.04,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,52:01.0,1,0
DO09fd25-221021-UK6e69d2,UK6e69d2-221021-3aabf3b3,정이,믹스 소형견,모르겠어요,8.5,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493069146/4024f883.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2493069146/4024f883.jpeg,50,42,28,25,USER,USER,USER,USER,19:58.5,1,0
DO96903b-221008-UK6efbcd,UK6efbcd-221008-e6a6fe57,태봉,포메라니안,모르겠어요,1.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2476137138/8c09223e.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2476137138/8c09223e.jpeg,20,20,10,3,USER,USER,USER,USER,30:12.3,1,0
DO7d28c3-221024-UK7094bc,UK7094bc-221024-a0505388,릴리보나,푸들토이,모르겠어요,6.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2497068008/00afeb70.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2497068008/00afeb70.jpeg,15.3,30,7.3,8,USER,USER,USER,USER,37:49.5,1,0
DOa7404a-221015-UK72db63,UK72db63-221015-d2958695,요미,포메라니안,모르겠어요,1.9,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485384493/654c4a33.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485384493/654c4a33.jpeg,29.84,23.51,19.88,13.14,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,24:05.2,1,0
DOd5da6d-221020-UK72db63,UK72db63-221015-d2958695,요미,포메라니안,모르겠어요,1.8,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485384493/a582c46c.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485384493/a582c46c.jpeg,30,19,19,13,USER,USER,USER,USER,52:37.7,0,0
DOb02e56-221010-UK72e917,UK72e917-221010-bd63165e,양갱,믹스 중형견,모르겠어요,10,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2478353233/b2f678f2.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2478353233/b2f678f2.jpeg,53.36,44.42,33.91,23.81,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,29:21.9,1,0
DOcb7560-221031-UK731967,UK731967-221031-e994ccf8,솜이,믹스견,모르겠어요,10.4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2505275474/0729b683.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2505275474/0729b683.jpeg,53.94,45.18,33.44,23.82,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,36:16.0,1,0
DO86a6cf-221017-UK73d926,UK73d926-221017-5100c8a1,구름,포메라니안,모르겠어요,3.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487792258/a1ab2d76.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487792258/a1ab2d76.jpeg,37,26,30,12,USER,USER,USER,USER,09:18.8,1,0
DO9d1c2c-221019-UK73d9c1,UK73d9c1-221019-2264d6d5,포도,포메라니안,모르겠어요,5.4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2490687995/e9158fbd.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2490687995/e9158fbd.jpeg,44.43,33.57,29.25,19.43,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,30:55.7,1,0
DOd45b9d-221019-UK73d9c1,UK73d9c1-221019-2264d6d5,포도,포메라니안,모르겠어요,5.4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2490687995/821e513e.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2490687995/821e513e.jpeg,45,34,29,18.7,USER,USER,USER,USER,44:51.7,0,0
DOf27978-221017-UK745a91,UK745a91-221017-e3c42463,솜이,비숑 프리제,모르겠어요,7.35,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487129592/c3d6a138.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487129592/c3d6a138.jpeg,46.18,40.39,28.74,20.36,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,24:18.8,1,0
DOb71a50-221017-UK75a1d3,UK75a1d3-221017-68f081ac,미남이,말티즈,모르겠어요,4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487840735/e18f43c7.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2487840735/e18f43c7.jpeg,38,33,23,13,USER,USER,USER,USER,50:46.7,1,0
DOc77e07-221014-UK776dfd,UK776dfd-221014-a855713f,밀키,비숑 프리제,모르겠어요,6.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485086021/5fcfccc4.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485086021/5fcfccc4.jpeg,42,34,30,19,USER,USER,USER,USER,58:20.2,0,0
DO5bfb75-221014-UK776dfd,UK776dfd-221014-a855713f,밀키,비숑 프리제,남자,6.2,00:00.0,,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485086021/9248f4ee.jpeg,41,37,27,20,USER,USER,USER,USER,39:58.7,1,0
DO94b385-221014-UK776dfd,UK776dfd-221014-a855713f,밀키,비숑 프리제,모르겠어요,6.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485086021/8bc37d28.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485086021/8bc37d28.jpeg,43,38,28,19,USER,USER,USER,USER,52:59.9,0,0
DO9fa9ed-221007-UK788e03,UK788e03-221007-47756723,관우,셔틀랜드 쉽독,모르겠어요,14,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474786956/62aa9855.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474786956/62aa9855.jpeg,71,51,40,30,USER,USER,USER,USER,40:25.5,1,0
DOd03c03-221007-UK788e03,UK788e03-221007-47756723,관우,셔틀랜드 쉽독,모르겠어요,14,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474786956/6264649e.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2474786956/6264649e.jpeg,71,51,40,30,USER,USER,USER,USER,58:44.0,0,0
DO4ca873-221010-UK78d910,UK78d910-220922-5b2964e6,ㅅ,포메라니안,모르겠어요,4.4,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2440272548/48ca2e6b.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2440272548/48ca2e6b.jpeg,42,30,27,16,USER,USER,USER,USER,26:37.8,0,0
DO97388a-221023-UK7ca912,UK7ca912-221023-e3f273eb,구름,푸들토이,모르겠어요,4.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494860932/9a782c05.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2494860932/9a782c05.jpeg,20.8,25.8,18.5,24.5,USER,USER,USER,USER,01:59.5,1,0
DO242882-221011-UK7e2803,UK7e2803-221011-afd7b40e,하리,비숑 프리제,모르겠어요,2.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479737236/25baadea.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2479737236/25baadea.jpeg,30,30,20,15,USER,USER,USER,USER,26:55.0,1,0
DO329e59-221014-UK7eb8de,UK7eb8de-221014-fe8ffb1c,까미,보더콜리,모르겠어요,13,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485131103/59376e84.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485131103/59376e84.jpeg,54.05,41.87,33.78,24.64,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,37:08.3,1,0
DO7e75cf-221015-UK803ac4,UK803ac4-221015-e779df8f,토비,푸들 미디엄미니어처,모르겠어요,7,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485807372/9bd62f9b.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2485807372/9bd62f9b.jpeg,44.93,39.37,27.88,23.4,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,48:28.6,1,0
DO4c1bc6-221026-UK82df25,UK82df25-221026-d3d1154c,김덕구,골든 리트리버,모르겠어요,39.2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498889236/48bb80b9.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2498889236/48bb80b9.jpeg,88,71,51,37,USER,USER,USER,USER,13:16.6,1,0
DO341722-221018-UK848d84,UK848d84-220927-b8576d8b,야채,비숑 프리제,모르겠어요,6.3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462238901/90ef4e76.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2462238901/90ef4e76.jpeg,46,41,23,17,USER,USER,USER,USER,17:53.9,0,0
DO392752-221013-UK849684,UK849684-221006-63c28c81,도글이,믹스 소형견,모르겠어요,3,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/c2e15817.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/c2e15817.jpeg,12,12,12,12,USER,USER,USER,USER,17:03.6,0,0
DO0b11c2-221017-UK849684,UK849684-221006-63c28c81,도글이,믹스 소형견,모르겠어요,3.1,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/de2dab17.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2368120258/de2dab17.jpeg,30,23,20,11,USER,USER,USER,USER,26:20.6,0,0
DOc63de4-221023-UK852f0e,UK852f0e-221023-be412e29,황오키,비숑 프리제,모르겠어요,2,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2495281391/78e6b93c.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2495281391/78e6b93c.jpeg,30,28,17,14,USER,USER,USER,USER,14:37.9,1,0
DOdfbcff-221030-UK853262,UK853262-221030-9b57f64c,봄,웰시 코기,모르겠어요,14,00:00.0,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2504036947/eb6e6835.jpeg,https://doggly-bucket-prod.s3.ap-northeast-2.amazonaws.com/dog/size/2504036947/eb6e6835.jpeg,57.53,51.95,38.95,15.77,RECOMMEND,RECOMMEND,RECOMMEND,RECOMMEND,08:50.5,1,0
